Sender_UPI_ID,Receiver_UPI_ID,Amount_INR,Unix_Timestamp,is_fraud,time_since_last_tx_seconds
user1019@bank,user389@bank,702.27,1686517200,0,10262040.0
user1019@bank,user1933@bank,1033.39,1691841600,0,5324400.0
user1019@bank,user1770@bank,52.91,1698008400,0,6166800.0
user1019@bank,user992@bank,1997.54,1699300800,0,1292400.0
user1019@bank,user171@bank,1865.23,1699322400,0,21600.0
user1019@bank,user294@bank,943.19,1702674000,0,3351600.0
user1019@bank,user1116@bank,219.42,1709456400,0,6782400.0
user1019@bank,user938@bank,1819.83,1716577200,0,7120800.0
user1019@bank,user392@bank,1603.39,1720648800,0,4071600.0
user1019@bank,user1350@bank,1734.92,1724101200,0,3452400.0
user1019@bank,user575@bank,534.5,1731247200,0,7146000.0
user1019@bank,user493@bank,1751.1,1733032800,0,1785600.0
user1019@bank,user998@bank,291.48,1737878400,0,4845600.0
user101@bank,user1297@bank,1202.58,1677888000,0,0.0
user101@bank,user1647@bank,72.93,1679050800,0,1162800.0
user101@bank,user259@bank,509.84,1705568400,0,26517600.0
user101@bank,user1490@bank,168.65,1706094000,0,525600.0
user101@bank,user1789@bank,1568.3,1706205600,0,111600.0
user101@bank,user596@bank,1618.17,1707476400,0,1270800.0
user101@bank,user251@bank,1304.36,1707498000,0,21600.0
user101@bank,user1890@bank,1677.67,1708916400,0,1418400.0
user101@bank,user1362@bank,820.67,1717934400,0,9018000.0
user101@bank,user1693@bank,502.58,1720256400,0,2322000.0
user101@bank,user1632@bank,1281.82,1721484000,0,1227600.0
user101@bank,user687@bank,883.65,1740297600,0,18813600.0
user1020@bank,user1566@bank,1524.29,1675652400,0,0.0
user1020@bank,user1077@bank,1389.91,1718071200,0,42418800.0
user1020@bank,user1234@bank,671.65,1722481200,0,4410000.0
user1020@bank,user826@bank,1556.78,1723323600,0,842400.0
user1020@bank,user555@bank,140.02,1726477200,0,3153600.0
user1020@bank,user148@bank,1200.46,1728532800,0,2055600.0
user1020@bank,user1175@bank,1802.38,1729440000,0,907200.0
user1020@bank,user1174@bank,989.37,1730246400,0,806400.0
user1020@bank,user1178@bank,1673.91,1734058800,0,3812400.0
user1021@bank,user1449@bank,1855.24,1675990800,0,0.0
user1021@bank,user187@bank,1973.69,1693584000,0,17593200.0
user1021@bank,user1681@bank,1210.28,1702818000,0,9234000.0
user1021@bank,user1097@bank,849.88,1708243200,0,5425200.0
user1021@bank,user958@bank,1159.45,1712390400,0,4147200.0
user1021@bank,user687@bank,511.38,1717657200,0,5266800.0
user1021@bank,user1277@bank,1655.22,1719453600,0,1796400.0
user1021@bank,user410@bank,646.49,1724115600,0,4662000.0
user1021@bank,user496@bank,1967.05,1727020800,0,2905200.0
user1021@bank,user152@bank,1132.75,1737576000,0,10555200.0
user1022@bank,user706@bank,207.66,1674221280,1,0.0
user1022@bank,user144@bank,181.59,1675578240,1,1356960.0
user1022@bank,user808@bank,225.38,1679374800,0,3796560.0
user1022@bank,user243@bank,838.29,1700434800,0,21060000.0
user1022@bank,user1913@bank,320.93,1709064000,0,8629200.0
user1022@bank,user1217@bank,977.09,1712894400,0,3830400.0
user1022@bank,user315@bank,1201.29,1722474000,0,9579600.0
user1022@bank,user472@bank,1494.53,1722769200,0,295200.0
user1022@bank,user630@bank,1752.5,1736643600,0,13874400.0
user1022@bank,user205@bank,338.07,1737025200,0,381600.0
user1022@bank,user1121@bank,1833.88,1739678400,0,2653200.0
user1023@bank,user331@bank,764.24,1676361600,0,0.0
user1023@bank,user1327@bank,1081.63,1680832800,0,4471200.0
user1023@bank,user97@bank,288.43,1681048800,0,216000.0
user1023@bank,user48@bank,1481.46,1683043200,0,1994400.0
user1023@bank,user178@bank,749.01,1686564000,0,3520800.0
user1023@bank,user843@bank,340.57,1707843600,0,21279600.0
user1023@bank,user477@bank,1472.98,1713423600,0,5580000.0
user1024@bank,user685@bank,409.61,1674274260,1,0.0
user1024@bank,user387@bank,313.1,1675257960,1,983700.0
user1024@bank,user142@bank,1322.86,1680818400,0,5560440.0
user1024@bank,user162@bank,1333.79,1688493600,0,7675200.0
user1024@bank,user1903@bank,1458.36,1694628000,0,6134400.0
user1024@bank,user215@bank,670.39,1704013200,0,9385200.0
user1024@bank,user149@bank,1076.9,1709582400,0,5569200.0
user1024@bank,user516@bank,1810.5,1718280000,0,8697600.0
user1024@bank,user1817@bank,1407.41,1719334800,0,1054800.0
user1024@bank,user1041@bank,209.24,1729522800,0,10188000.0
user1024@bank,user1917@bank,1828.43,1730386800,0,864000.0
user1024@bank,user126@bank,872.69,1733346000,0,2959200.0
user1024@bank,user615@bank,590.15,1737331200,0,3985200.0
user1025@bank,user645@bank,488.41,1675761840,1,0.0
user1025@bank,user1818@bank,1593.64,1679554800,0,3792960.0
user1025@bank,user89@bank,239.13,1691265600,0,11710800.0
user1025@bank,user1043@bank,1432.81,1706576400,0,15310800.0
user1025@bank,user1043@bank,811.59,1707854400,0,1278000.0
user1025@bank,user397@bank,1978.52,1708434000,0,579600.0
user1025@bank,user1295@bank,113.53,1726455600,0,18021600.0
user1025@bank,user1121@bank,1664.17,1730952000,0,4496400.0
user1026@bank,user364@bank,1059.75,1674777600,0,0.0
user1026@bank,user726@bank,1718.35,1677499200,0,2721600.0
user1026@bank,user817@bank,677.23,1679043600,0,1544400.0
user1026@bank,user1801@bank,653.2,1686146400,0,7102800.0
user1026@bank,user633@bank,208.3,1687406400,0,1260000.0
user1026@bank,user1541@bank,1780.81,1687626000,0,219600.0
user1026@bank,user774@bank,891.4,1688853600,0,1227600.0
user1026@bank,user783@bank,630.47,1689645600,0,792000.0
user1026@bank,user711@bank,317.91,1697634000,0,7988400.0
user1026@bank,user276@bank,665.69,1706558400,0,8924400.0
user1026@bank,user1029@bank,1135.88,1726905600,0,20347200.0
user1026@bank,user362@bank,796.29,1729479600,0,2574000.0
user1026@bank,user757@bank,1487.83,1736737200,0,7257600.0
user1027@bank,user1772@bank,638.4,1680685200,0,0.0
user1027@bank,user1378@bank,1078.5,1682470800,0,1785600.0
user1027@bank,user10@bank,1368.38,1691020800,0,8550000.0
user1027@bank,user1917@bank,1483.39,1692406800,0,1386000.0
user1027@bank,user1786@bank,754.77,1704110400,0,11703600.0
user1027@bank,user1302@bank,1096.89,1706565600,0,2455200.0
user1027@bank,user559@bank,1750.88,1717873200,0,11307600.0
user1027@bank,user1755@bank,1148.51,1727046000,0,9172800.0
user1027@bank,user1280@bank,1858.14,1731913200,0,4867200.0
user1027@bank,user1274@bank,1148.13,1733882400,0,1969200.0
user1027@bank,user1065@bank,884.93,1737478800,0,3596400.0
user1027@bank,user1193@bank,638.81,1739782800,0,2304000.0
user1027@bank,user1856@bank,1177.5,1740153600,0,370800.0
user1028@bank,user685@bank,110.95,1674274620,1,0.0
user1028@bank,user1942@bank,835.03,1679101200,0,4826580.0
user1028@bank,user1249@bank,1746.45,1681729200,0,2628000.0
user1028@bank,user33@bank,1375.34,1683961200,0,2232000.0
user1028@bank,user747@bank,1454.59,1686780000,0,2818800.0
user1028@bank,user1937@bank,55.04,1705863600,0,19083600.0
user1028@bank,user599@bank,1054.77,1706882400,0,1018800.0
user1028@bank,user1218@bank,1642.59,1714053600,0,7171200.0
user1028@bank,user1837@bank,266.22,1718917200,0,4863600.0
user1028@bank,user65@bank,757.98,1723078800,0,4161600.0
user1028@bank,user1391@bank,484.39,1725606000,0,2527200.0
user1028@bank,user113@bank,58.73,1730404800,0,4798800.0
user1028@bank,user330@bank,822.58,1733022000,0,2617200.0
user1029@bank,user993@bank,998.2315,1674040740,1,0.0
user1029@bank,user1293@bank,133.53,1680948000,0,6907260.0
user1029@bank,user673@bank,271.48,1686542400,0,5594400.0
user1029@bank,user928@bank,215.99,1692878400,0,6336000.0
user1029@bank,user273@bank,1216.35,1696996800,0,4118400.0
user1029@bank,user227@bank,896.71,1699549200,0,2552400.0
user1029@bank,user422@bank,1798.07,1707962400,0,8413200.0
user1029@bank,user811@bank,1926.71,1708027200,0,64800.0
user1029@bank,user974@bank,1099.77,1725555600,0,17528400.0
user1029@bank,user1041@bank,1990.44,1726506000,0,950400.0
user1029@bank,user969@bank,749.1,1726509600,0,3600.0
user1029@bank,user1799@bank,824.93,1729098000,0,2588400.0
user1029@bank,user1332@bank,673.44,1730912400,0,1814400.0
user1029@bank,user1571@bank,367.39,1731708000,0,795600.0
user1029@bank,user563@bank,1115.63,1732824000,0,1116000.0
user1029@bank,user473@bank,921.59,1733270400,0,446400.0
user1029@bank,user1508@bank,298.24,1733378400,0,108000.0
user102@bank,user1562@bank,2353.86,1674774840,1,0.0
user102@bank,user753@bank,376.06,1675120140,1,345300.0
user102@bank,user1857@bank,1182.68,1683104400,0,7984260.0
user102@bank,user1147@bank,128.3,1684792800,0,1688400.0
user102@bank,user267@bank,1292.8,1687125600,0,2332800.0
user102@bank,user662@bank,1474.49,1688119200,0,993600.0
user102@bank,user34@bank,1034.04,1699131600,0,11012400.0
user102@bank,user1485@bank,1486.68,1710964800,0,11833200.0
user102@bank,user1954@bank,1991.38,1728943200,0,17978400.0
user102@bank,user1891@bank,870.43,1732701600,0,3758400.0
user102@bank,user625@bank,313.2,1735351200,0,2649600.0
user102@bank,user1416@bank,1595.71,1739602800,0,4251600.0
user102@bank,user1016@bank,935.16,1740232800,0,630000.0
user1030@bank,user1136@bank,232.46,1674475680,1,0.0
user1030@bank,user113@bank,1791.89,1701374400,0,26898720.0
user1030@bank,user1862@bank,232.28,1714680000,0,13305600.0
user1030@bank,user803@bank,128.15,1716732000,0,2052000.0
user1030@bank,user1028@bank,280.35,1718438400,0,1706400.0
user1030@bank,user1326@bank,986.74,1727416800,0,8978400.0
user1030@bank,user1571@bank,1894.85,1729256400,0,1839600.0
user1031@bank,user200@bank,430.32,1674040380,1,0.0
user1031@bank,user1699@bank,1407.68,1690671600,0,16631220.0
user1031@bank,user1060@bank,435.44,1692727200,0,2055600.0
user1031@bank,user1962@bank,198.33,1693231200,0,504000.0
user1031@bank,user395@bank,391.66,1699372800,0,6141600.0
user1031@bank,user1296@bank,620.78,1703044800,0,3672000.0
user1031@bank,user1795@bank,956.26,1703289600,0,244800.0
user1031@bank,user1715@bank,233.16,1706094000,0,2804400.0
user1031@bank,user1308@bank,1098.28,1716537600,0,10443600.0
user1031@bank,user1073@bank,672.3,1718960400,0,2422800.0
user1031@bank,user1274@bank,581.82,1734526800,0,15566400.0
user1031@bank,user621@bank,1362.47,1736658000,0,2131200.0
user1032@bank,user388@bank,1691.8,1676084400,0,0.0
user1032@bank,user406@bank,231.68,1676325660,1,241260.0
user1032@bank,user1525@bank,584.62,1680796800,0,4471140.0
user1032@bank,user1262@bank,1257.92,1692925200,0,12128400.0
user1032@bank,user770@bank,126.98,1698336000,0,5410800.0
user1032@bank,user1379@bank,130.1,1703001600,0,4665600.0
user1032@bank,user545@bank,1997.52,1710972000,0,7970400.0
user1032@bank,user1501@bank,328.12,1722790800,0,11818800.0
user1033@bank,user303@bank,1829.98,1673100000,0,0.0
user1033@bank,user619@bank,87.94,1676052000,0,2952000.0
user1033@bank,user438@bank,1027.26,1684674000,0,8622000.0
user1033@bank,user790@bank,1060.31,1686999600,0,2325600.0
user1033@bank,user1773@bank,1941.22,1711047600,0,24048000.0
user1034@bank,user680@bank,511.63,1678964400,0,0.0
user1034@bank,user216@bank,67.59,1685415600,0,6451200.0
user1034@bank,user869@bank,708.18,1686430800,0,1015200.0
user1034@bank,user923@bank,1527.84,1697259600,0,10828800.0
user1034@bank,user1838@bank,1461.78,1703631600,0,6372000.0
user1034@bank,user165@bank,1983.99,1708056000,0,4424400.0
user1034@bank,user868@bank,271.44,1711468800,0,3412800.0
user1034@bank,user1758@bank,1235.87,1712149200,0,680400.0
user1034@bank,user486@bank,79.83,1723341600,0,11192400.0
user1034@bank,user201@bank,634.54,1725192000,0,1850400.0
user1034@bank,user1201@bank,104.66,1732881600,0,7689600.0
user1035@bank,user1986@bank,433.36,1675033320,1,0.0
user1035@bank,user445@bank,1688.45,1680292800,0,5259480.0
user1035@bank,user464@bank,1349.45,1680768000,0,475200.0
user1035@bank,user386@bank,512.71,1692518400,0,11750400.0
user1035@bank,user1275@bank,928.15,1703343600,0,10825200.0
user1035@bank,user921@bank,1868.67,1708801200,0,5457600.0
user1035@bank,user1859@bank,1437.61,1734933600,0,26132400.0
user1035@bank,user256@bank,1498.5,1736431200,0,1497600.0
user1035@bank,user31@bank,1471.22,1740884400,0,4453200.0
user1036@bank,user1626@bank,208.07,1674439200,0,0.0
user1036@bank,user1969@bank,277.66,1676865600,0,2426400.0
user1036@bank,user1484@bank,431.58,1686938400,0,10072800.0
user1036@bank,user1261@bank,1046.38,1692486000,0,5547600.0
user1036@bank,user936@bank,1485.96,1709571600,0,17085600.0
user1036@bank,user1012@bank,797.75,1711177200,0,1605600.0
user1036@bank,user816@bank,1569.35,1712628000,0,1450800.0
user1036@bank,user1975@bank,556.11,1712865600,0,237600.0
user1036@bank,user1828@bank,1730.1,1719698400,0,6832800.0
user1036@bank,user705@bank,1975.79,1723352400,0,3654000.0
user1036@bank,user661@bank,1785.72,1724324400,0,972000.0
user1036@bank,user606@bank,1067.44,1726826400,0,2502000.0
user1036@bank,user24@bank,1011.53,1731430800,0,4604400.0
user1036@bank,user812@bank,1746.89,1734472800,0,3042000.0
user1036@bank,user176@bank,457.8,1735214400,0,741600.0
user1036@bank,user526@bank,699.98,1738954800,0,3740400.0
user1037@bank,user93@bank,1316.77,1681448400,0,0.0
user1037@bank,user1091@bank,784.39,1684504800,0,3056400.0
user1037@bank,user735@bank,1176.19,1689588000,0,5083200.0
user1037@bank,user1713@bank,1735.8,1712016000,0,22428000.0
user1037@bank,user1274@bank,131.89,1714586400,0,2570400.0
user1037@bank,user1053@bank,1557.05,1728046800,0,13460400.0
user1037@bank,user846@bank,444.74,1735045200,0,6998400.0
user1037@bank,user51@bank,680.96,1736514000,0,1468800.0
