UPI_ID,sent_mean,sent_median,sent_std,received_mean,received_median,received_std,account_age_days,historical_tx_frequency,inflow_spike_ratio,fund_dispersal_velocity_seconds,is_suspicious
user1024@bank,1023.3407692307693,1076.9,553.1945052068265,693.77,561.31,509.81763184495685,775.2840277777777,0.01674644786549883,0.3092235174348509,735060,1
user1025@bank,1040.2250000000001,1122.2,715.8797379049481,1115.139,1360.825,584.973282190449,758.0666666666667,0.010539258738802036,1.3607451614904105,-5146560,1
user1026@bank,924.8546153846154,796.29,494.16490514495564,1111.788,1326.615,611.7134691413039,769.4583333333334,0.01687307338705316,1.0424649294267747,1166400,0
user1027@bank,1155.940769230769,1148.13,385.0446367946956,1212.5545454545454,1207.27,512.3953331435335,701.0833333333334,0.018516320474777446,0.8183714315380687,-882000,0
user1028@bank,820.3584615384615,822.58,604.9806671821029,918.7928571428571,448.65,736.2288153310827,775.2798611111111,0.01674653775172363,1.948502302922388,-3674580,1
user1029@bank,911.6236176470588,896.71,582.0191867547069,691.41625,441.015,552.057255410765,777.9868055555555,0.021823219441921088,1.1480331121556357,480,1
user102@bank,1156.5223076923078,1182.68,650.401233357198,1236.8190909090908,1253.49,1067.556305985352,769.4902777777778,0.016872373831236603,0.13952727697114517,540,1
user1030@bank,792.3885714285715,280.35,772.7477790635305,1059.91125,992.1400000000001,520.0960471582559,772.9527777777778,0.009044479457905485,1.0073201874144462,-7379520,1
user1031@bank,699.0416666666666,601.3,414.7701932578467,897.2223076923076,893.82,424.69371143907637,777.9909722222222,0.015404543092158926,0.8462228286617162,519180,1
user1032@bank,793.5925,456.37,749.5229435114045,867.0733333333333,1023.415,485.75332211593434,754.3333333333334,0.010591350397175639,0.17744750519666064,-14112000,1
user1033@bank,1189.342,1060.31,746.9510980111081,712.27,713.12,457.8435131952838,788.875,0.006330115524608324,1.6132927097683565,-5122800,0
user1034@bank,780.6681818181819,634.54,670.2473951432886,896.9783333333334,791.91,651.4454742621724,721.0,0.015235457063711912,0.273997699378843,2656800,0
user1035@bank,1243.1244444444446,1437.61,505.5230856773781,903.8309999999999,926.7950000000001,587.0893063703719,766.4986111111111,0.011726405585243549,1.5813133189929167,-3038280,1
user1036@bank,1053.006875,1028.955,593.1032253463557,1508.6176923076923,1344.6,1087.1731095686791,773.375,0.02066182405165456,0.30646598011607884,1382400,1
user1037@bank,935.8622222222223,784.39,538.5538198448177,1132.01,1366.23,692.4679811803576,692.25,0.01298232960692391,1.440552644022091,8733600,0
user1038@bank,1171.698888888889,1101.27,458.103626089241,866.52,672.87,615.7716502080946,767.7083333333334,0.011707951650495962,0.060240963785901123,-536400,1
user1039@bank,887.0110000000001,939.3399999999999,418.3129047721202,1059.2863636363636,1320.65,606.9765097476627,791.875,0.012612328551158758,0.4031865360096589,-1620000,0
user103@bank,945.824,830.96,513.5837485140838,1343.8700000000001,1243.715,458.5300966009634,583.0833333333334,0.017120844628334998,0.9590287743911026,14691600,0
user1040@bank,787.66125,591.66,564.5348690847183,1082.036,1093.63,650.15276445617,768.9166666666666,0.010390734928022513,1.287997810342726,-17391600,0
user1041@bank,1195.6466666666665,1002.58,607.2184474305767,584.415,316.155,640.9363930129584,641.2083333333334,0.014014143904496203,0.329834107047502,7261200,0
user1042@bank,1193.5483333333334,1227.0500000000002,248.98916421536634,1284.5358333333334,1334.595,417.28951121729585,736.9583333333334,0.00813054034216024,0.7351215705789017,3621600,0
user1043@bank,819.3340000000001,750.47,479.5006695824314,1111.2155555555555,1432.81,682.4358870639628,675.4166666666666,0.007391893556732783,1.2915585923299182,5025600,0
user1044@bank,960.0586666666667,1096.03,519.9917770210639,882.098,798.7,583.9234184891029,767.9583333333334,0.019506908696830125,1.3046056092354754,234000,0
user1045@bank,957.32875,806.3050000000001,649.0606799376092,984.2828571428571,973.11,586.9277430744573,791.4166666666666,0.010095698811652119,0.29384845789727415,-20210400,0
user1046@bank,1308.0581363636363,1195.87,884.6068037869732,600.48125,374.70500000000004,505.79301241878244,790.3958333333334,0.013899491931450233,0.9397712245762638,1440,1
user1047@bank,1327.7242857142858,1346.04,454.08411496319127,836.3309999999999,711.95,549.920790830623,567.25,0.012318521777386713,1.8371075545004223,14623200,0
user1048@bank,1188.91,1326.23,535.102182017603,1076.0603571428571,1061.5700000000002,536.7184015078767,773.9166666666666,0.003871384019787074,1.2132312003883718,1680600,1
user1049@bank,1354.052222222222,1485.49,454.34266266711575,1592.267142857143,1766.2,428.1696507505052,763.7916666666666,0.011767910651048761,1.1472007112921283,-36000,0
user104@bank,1163.532,1072.3200000000002,497.3387958323782,1091.856,956.28,506.3379091125258,792.2083333333334,0.012607028418343226,0.663878752634158,-2444400,0
user1050@bank,1335.181,1399.5149999999999,503.8715032283088,1029.5027272727273,1120.52,495.1961625879366,456.625,0.02185195301830101,1.797236616462705,24735600,0
user1051@bank,1147.10375,1132.605,567.8816321568004,1383.5487777777778,1476.66,822.6383039182191,774.25,0.010319251854240567,0.15969079181666268,1504800,1
user1052@bank,1101.2158333333334,1001.385,639.7044924232713,734.325,668.0550000000001,533.7061646636658,775.4583333333334,0.015454789374832304,0.3061178629270175,-262800,0
user1053@bank,925.8449999999999,984.7449999999999,671.3487573161956,858.23625,587.3199999999999,711.7318824617175,787.625,0.007608178792201617,0.06157978055392116,-3006000,0
user1054@bank,1009.175,1032.695,627.8063844539263,859.23,943.315,328.68334413092936,775.2763888888888,0.01288200973665236,1.1405560779528694,534120,1
user1055@bank,822.9263636363635,468.71,658.6827816676663,1032.6960000000001,999.0799999999999,526.5247463889993,784.4583333333334,0.0140045620921967,1.5219193242523263,-7437600,1
user1056@bank,1296.2281818181818,1427.98,524.2692937759789,1360.6028571428571,1428.75,346.3094113512889,769.5416666666666,0.014275671875844914,1.3437866818063307,-4586400,0
user1057@bank,1044.653,1017.705,679.5420304562969,1200.7236363636364,1239.74,572.8447054354735,785.9972222222223,0.012706525153625418,1.3432649693990657,-22744560,1
user1058@bank,1001.9290000000001,1070.44,583.9474731219885,1060.6936363636364,1067.88,484.0300827071129,774.9166666666666,0.012887981956825261,0.32327902037036915,-17103600,1
user1059@bank,1435.375,1528.6599999999999,550.1132104949955,1374.4354545454544,1171.1,1037.5562858694811,792.9520833333333,0.012595218540161691,1.3695150197162165,480,1
user105@bank,1126.99,1084.4450000000002,650.415385510745,952.5071428571429,1058.96,549.4178539344878,767.6145833333334,0.015612506268041795,1.4421414147482974,480,1
user1060@bank,1035.6384615384616,982.27,484.42063923216824,959.4421428571429,1058.165,658.7076206794701,675.75,0.01920945696342815,1.8412261868111477,8226000,0
user1061@bank,1024.0444444444445,1003.91,648.4566385293451,1157.3775,1207.025,620.4686200365012,784.25,0.011461318051575931,1.4071035583402098,-6012000,0
user1062@bank,942.2710000000001,875.25,489.2817525595838,1145.507142857143,1234.66,299.84710224347594,692.6666666666666,0.014416146083613648,1.1682161976694645,6649200,0
user1063@bank,1144.822,1244.2649999999999,445.02126625339804,1013.1742857142857,1106.055,590.050112757243,776.2083333333334,0.012866563019353454,1.2504462624180972,-1900800,0
user1064@bank,486.0516666666667,312.68,433.84723331089157,1313.292,1486.49,507.75009243721456,777.9902777777778,0.015404556824807042,1.3769062772202174,-10395960,1
user1065@bank,1111.3246153846153,1012.26,637.4804526887522,1230.9335714285714,1279.2849999999999,398.044569704046,775.4166666666666,0.016743586991520877,0.7189096307236762,-748800,1
user1066@bank,1122.4572727272728,1337.14,712.6092906788531,1182.255,1227.79,681.9413866517939,704.5416666666666,0.015590858087757634,0.2048204488838529,4410000,0
user1067@bank,1099.10125,1114.7649999999999,372.04784118011725,982.0525,867.84,483.02070915576,624.2916666666666,0.012794029452921971,0.826674235058709,8568000,0
user1068@bank,1112.0883333333334,949.315,521.2680380923682,773.2511111111112,458.18,707.9444730069662,427.3333333333333,0.014007782101167316,1.5965059482806283,21736800,0
user1069@bank,1139.684,1047.105,1167.6458663883577,655.0512,388.21,571.0154028739797,763.7326388888889,0.015691758648401992,1.560806848668288,1440,1
user106@bank,1459.6643181818183,968.62,1241.8821070174552,795.862,417.985,948.8303522228357,785.9958333333333,0.013977202335886998,0.8100499829970187,300,1
user1070@bank,480.57666666666665,482.735,350.4450739084039,1311.862,1509.34,662.5657785986234,723.4583333333334,0.008282049807327312,0.1824048564693505,-38372400,0
user1071@bank,1039.8223076923077,1043.27,485.7389529736085,696.086,736.125,407.38424175054524,758.0416666666666,0.017126859526815613,1.4165060044067743,-3333600,0
user1072@bank,842.3512499999999,953.385,433.2135278338088,1003.495,1275.08,634.8932249936656,652.9166666666666,0.012233974767427044,0.21409174912272433,5540400,0
user1073@bank,1122.6608333333334,848.46,1228.2901141791187,944.7125,980.015,530.1720773677679,788.6222222222223,0.015197140686122759,0.46156899536994694,-9208560,1
user1074@bank,814.3422222222222,560.51,707.2890690124119,1277.7213333333334,1270.14,870.4610696953874,762.7430555555555,0.011784067867501977,0.8156160283132033,480,1
user1075@bank,1507.5714285714287,1678.38,306.4155168192679,1278.6884615384615,1068.4,1144.0199166597154,649.8333333333334,0.010755441741357234,0.835543630290528,12138720,1
user1076@bank,889.4944444444444,812.05,506.5910733301346,1226.768,1080.1399999999999,1130.8707703437108,711.5833333333334,0.012630101742486258,0.8382073866009002,4974060,1
user1077@bank,999.3309999999999,963.535,579.2161320929059,798.5025,991.4300000000001,555.2716773088904,762.7083333333334,0.01309400403731791,0.17204705035732878,313200,0
user1078@bank,1199.1033333333332,1279.42,577.3407601639317,964.5719999999999,1034.76,604.7275333165434,692.5833333333334,0.008650726901357684,1.1874385725612617,-6541200,0
user1079@bank,762.1258333333334,580.09,580.133742392975,907.9216666666666,861.55,551.1420794102612,790.2916666666666,0.015165078194934444,0.44206456822589557,-1389600,1
user107@bank,892.6083333333332,644.6949999999999,594.1967327886166,782.685,752.4,580.4662085156822,743.375,0.008060453400503778,1.175006546471433,-3074400,0
user1080@bank,1030.1941176470589,1008.46,471.6370897212551,985.5269230769231,821.59,641.637798195428,783.0381944444445,0.021682617148576413,1.9823101249413602,-6677700,1
user1081@bank,953.4457142857143,949.96,570.7777263687515,985.9242857142857,1328.82,747.7161690074905,771.0833333333334,0.018132757690232055,0.44889856753093327,-9399600,1
user1082@bank,794.485,697.455,639.6186993748697,1176.431,1063.835,596.0690871301935,748.2916666666666,0.008007562698103765,1.48446445096698,3942000,0
user1083@bank,1037.2116666666668,1070.105,775.1721383903492,985.933076923077,1049.27,567.147391650892,722.0,0.008298755186721992,1.780445386514314,3358800,0
user1084@bank,837.933,660.19,655.5524100761637,1020.6416666666668,1010.6650000000001,558.6449737588808,779.9583333333334,0.01280478045136851,0.6173469298392218,-7851600,0
user1085@bank,1593.8277777777778,1388.14,1164.317230330482,1386.04,1426.06,256.42340620543985,759.0402777777778,0.011841477699464028,1.0288736248384796,-16477080,1
user1086@bank,943.0618181818182,504.87,706.1795996178053,1064.2353846153846,995.9,544.9156175595047,773.0416666666666,0.014211121279000916,0.38436045777924444,-2786400,0
user1087@bank,976.5709999999999,1029.345,562.502447233195,809.4355555555555,847.14,313.48069546269954,774.7916666666666,0.012890058542349214,1.4435491380836107,385200,0
user1088@bank,970.9166666666666,523.84,757.9389300266876,749.2520000000001,687.51,533.6556092087854,766.33125,0.011728963208523048,0.10698670126074178,-3585420,1
user1089@bank,977.2615384615384,1181.0,688.4785210017587,721.0845454545455,679.39,476.3172292362231,787.0833333333334,0.016495717457967643,0.41573488361936073,-2919600,1
user108@bank,1435.0883333333331,1520.045,495.5435097513302,665.0207692307692,584.7,455.63912422481775,680.9583333333334,0.008798191482861855,1.8583178982081376,8125200,0
user1090@bank,1048.0583333333334,1168.48,536.8712721252025,1061.6125,1058.395,543.3356153198499,734.4583333333334,0.01631635601382358,0.9589092056104188,2844000,0
user1091@bank,1015.1335714285714,789.29,886.6196452525751,845.3792307692308,679.86,639.573457853768,770.1631944444445,0.0181543933902159,0.1616670895900454,-1086900,1
user1092@bank,1002.4433333333333,970.425,570.545724754199,1228.9066666666665,1238.405,350.8999624204406,783.1611111111112,0.022954466556617474,0.9630999905364931,-5993520,1
user1093@bank,1007.2863636363636,1302.48,663.0478262730785,1048.134,1153.81,628.732887961529,535.5416666666666,0.02050166964355052,0.5676945881273819,18187200,0
user1094@bank,1326.9076923076923,1308.7,538.1205348580347,935.9500000000002,695.84,719.7187365214276,787.25,0.016492229622581667,0.3920935943243832,-2923200,1
user1095@bank,908.15125,922.9549999999999,682.8943586662685,972.6427272727273,1132.95,518.7811672775123,785.9583333333334,0.010165722454598401,0.28896530229462764,-8956800,1
user1096@bank,1195.8416666666667,1241.3899999999999,460.298963432101,1078.4983333333332,1012.16,498.8558205099613,762.7055555555555,0.007856430997984972,1.5770446238578226,954240,1
user1097@bank,1090.26,1236.08,961.0332430774703,1510.82975,1357.13,1103.1008063009183,773.875,0.003871592192289079,0.8480373113859867,-1369500,1
user1098@bank,823.6971428571429,436.31,713.2905418951963,761.3557142857143,593.08,425.62293985236676,781.3333333333334,0.008947592671495527,0.6744416436242321,-27061200,0
user1099@bank,865.74,750.1500000000001,555.1696731230512,866.2588888888889,669.14,623.1573010974927,704.7083333333334,0.014170160004723386,0.41045466216872656,1616400,0
user109@bank,957.5177777777777,984.3199999999999,466.988145958074,1272.0385714285715,1369.48,576.463814459288,790.5659722222222,0.02273973443990683,1.469939701930694,-2410500,1
user10@bank,1198.132,1120.44,577.3717967677823,1383.13,1011.14,1233.465040323397,772.5701388888889,0.019390614045088565,0.7261067284159067,600,1
user1100@bank,1224.7883333333332,1273.435,573.7825776168762,1065.234,1070.85,725.4512191939579,745.7083333333334,0.008035265889180292,0.6234029324792459,-1443600,0
user1101@bank,835.3774999999999,829.6099999999999,539.4285149714333,1043.2414285714285,966.23,692.3794571482839,790.5708333333333,0.010106486574690621,0.9261806257032318,-8185320,1
user1102@bank,921.5945454545455,771.97,605.1708803530394,491.1383333333333,413.435,510.3292192072356,792.5,0.013862633900441084,2.9359752623613,-4363200,0
user1103@bank,949.943,1004.465,695.5093348850338,1106.181,1199.69,531.2130310577438,793.1555555555556,0.012591991493410191,1.6430674531174665,-19413840,1
user1104@bank,996.9314285714287,1138.34,526.0185137878884,923.95,752.36,698.3984093147216,784.4916666666667,0.00891161586691987,0.17321902065830488,-7390080,1
user1105@bank,1143.894,965.75,605.8468772553013,1250.3664285714287,1372.065,567.1205019503506,728.5416666666666,0.006853618139242675,1.4147132857735996,2908800,0
user1106@bank,869.5664285714286,865.365,504.1056619492987,1190.222142857143,1440.66,683.3932717660125,650.7916666666666,0.02147925589720642,1.6183617570395281,10270800,0
user1107@bank,901.83,613.07,631.4786958401685,915.1166666666667,866.9399999999999,666.1415206295632,609.8333333333334,0.018008185538881307,1.3021399807287157,-7452000,0
user1108@bank,671.4885714285714,691.68,582.9214324540535,989.5811111111111,826.61,590.2366021657002,744.7916666666666,0.0093859992178334,0.08890630482256165,-13856400,0
user1109@bank,1110.5444444444445,1015.78,457.11897174343767,982.9714285714286,871.005,564.1618335174777,781.8201388888889,0.011496893798330644,1.2485510393064967,-1104060,1
user110@bank,431.9066666666667,313.585,457.8521936899142,1095.0727272727272,1160.83,540.9372042130382,732.375,0.008181353332197034,0.49631406752067486,-15620400,0
user1110@bank,781.483076923077,737.26,529.7531312379477,1141.4472727272728,912.01,1187.0855590486383,791.1486111111111,0.016411062037671804,1.2907823549211361,220500,1
user1111@bank,1037.92,1162.0700000000002,526.3054970992827,848.519,626.5,712.3340290661085,788.3333333333334,0.017736486486486486,2.3556337543936743,-8532000,0
user1112@bank,1034.7936363636363,909.61,469.3073565430811,1122.5930769230768,1157.87,559.5480153419159,752.5,0.014598540145985401,0.676558598958369,499320,1
user1113@bank,987.0616666666666,994.9749999999999,564.2307283184671,1019.205,1110.68,345.08487516841416,785.2347222222222,0.015262617715588891,0.425576797184495,-13592280,1
user1114@bank,761.67,830.67,495.20955599624693,1258.0475000000001,1368.13,459.97044339050433,781.75,0.0217183008623443,1.2942357094670622,-2311200,1
user1115@bank,974.93,1001.41,520.9833247235463,1159.2457142857143,1231.34,571.5305939952186,789.375,0.00759133322789815,0.1835158820902494,-1991100,1
user1116@bank,780.45875,633.1600000000001,693.8079786107454,828.4922222222223,570.86,646.2898938320516,774.5763888888889,0.010314909162540404,0.0662890953718332,-10000200,1
user1117@bank,869.2014285714286,846.43,572.7471189714619,749.9063636363637,616.65,501.1880272965971,772.875,0.01809077693425941,1.2781329045857288,-14857200,0
user1118@bank,1147.8742857142856,1230.42,571.5500911806168,1322.31,1432.88,506.935595251836,760.7458333333333,0.009189416854922082,1.3339080840847395,-1623240,1
user1119@bank,848.3458333333333,737.0350000000001,368.0413898032847,803.0975000000001,591.785,808.6285908613011,758.3576388888889,0.015802830425935662,2.4382220061222677,-24302100,1
user111@bank,865.7114285714285,978.19,449.146814172106,1404.7428571428572,1442.46,676.5649163904939,672.9583333333334,0.010386398763523956,0.1309349956355464,3564000,0
user1120@bank,817.098,527.54,720.2682968688026,714.632,232.43,703.7819331795894,781.25,0.019175455417066157,2.1365821819669675,482400,1
user1121@bank,985.349375,883.4649999999999,610.0794633211727,1151.0746666666666,1434.34,671.3139530999387,747.2916666666666,0.021382036861740634,1.4869768065542417,943200,0
user1122@bank,1135.1,1228.05,555.3723164788745,718.9125,647.31,505.66119689966325,757.6138888888889,0.013181936353217308,0.9551649179070263,-10863840,1
user1123@bank,1388.7916666666667,1524.795,502.05532521492756,1249.2054545454546,1374.59,581.402534761651,698.25,0.008580622095101895,1.9917096379868298,5320800,0
user1124@bank,1191.9927272727273,1237.85,385.3413681163991,928.4870000000001,966.01,595.5142376887391,769.9166666666666,0.014268727705112961,0.8788706779105461,1803600,0
user1125@bank,916.6783333333333,871.8,493.67916428740955,716.642,773.41,403.21723533351104,768.6479166666667,0.01559154483516543,1.193217811413205,-1837980,1
user1126@bank,882.5649999999999,850.035,544.0968451086101,1234.0942857142857,1310.24,628.3702475944455,732.25,0.010910330719399931,1.2605357765181462,878400,0
user1127@bank,1027.4842857142858,1200.51,661.9133810365507,1092.97,1104.88,647.0039120217347,772.7083333333334,0.009047336959448543,1.5174432953169406,-22856400,0
user1128@bank,1189.0049999999999,1372.46,596.3661204037204,1223.4362272727271,1259.33,845.8252262977074,791.4583333333334,0.017666543982333454,0.20861733051696452,-1458840,1
user1129@bank,1254.7658333333331,1422.755,476.52237214404516,1021.1029999999998,1118.22,520.766884530241,759.0833333333334,0.015787742572086393,1.1216889959958112,-10875600,0
user112@bank,1319.416,1749.62,729.5430198624341,995.0571428571428,1060.06,577.4430306882889,777.75,0.006420545746388443,0.883728141070707,-14968800,0
user1130@bank,1266.8735714285715,1252.37,430.74709457669445,1011.950909090909,981.98,546.9738864233749,719.0,0.019444444444444445,0.6201783048385422,-2034000,0
user1131@bank,879.6845454545455,883.1,502.73942487860717,1158.39125,1436.445,637.047716433,723.9166666666666,0.015174157949189563,0.05462748440595741,6051600,0
user1132@bank,1117.2450000000001,1034.755,438.375183357057,1352.5725,1362.0749999999998,551.3006669880135,776.125,0.012867942737654818,1.0676691999374013,0,1
user1133@bank,1373.51,1410.96,463.85520186799675,1078.54875,861.11,768.1727047525093,769.625,0.01167883211678832,0.37569929001753577,1982820,1
user1134@bank,1096.58,1098.52,476.4442920916009,751.5092307692307,600.76,516.8155535659624,640.7916666666666,0.015581380250600534,1.6307051839069313,11930400,0
user1135@bank,1301.5085714285713,1161.77,590.5193578093939,1032.7666666666667,1003.9,663.0368517159008,780.6888888888889,0.008954969297248124,1.932585609593081,-1366320,1
user1136@bank,1291.67365,1138.8249999999998,949.7157661227454,763.9009523809524,470.59,613.7167199604779,772.9527777777778,0.01292068493986498,1.233292522742526,1606080,1
user1137@bank,610.0577777777778,534.47,436.4641656762264,817.3850000000001,725.99,542.0111569549435,751.5833333333334,0.011958808548333517,0.7507233424264901,2944800,0
user1138@bank,988.3639999999999,992.15,433.6445171220317,815.93875,797.0999999999999,451.3815657808654,763.0416666666666,0.006544145716311283,0.30762112927272894,-9781200,0
user1139@bank,698.4159999999999,535.015,529.4558225658576,1186.2769545454546,1084.71,657.7945720808456,693.5833333333334,0.014397120575884822,0.7726189029597825,7293180,1
user113@bank,1227.582142857143,1459.815,614.1042479301249,823.5463636363637,869.13,631.7975470555854,786.7083333333334,0.017773075905845013,0.959409470836869,-6760800,0
user1140@bank,674.07625,630.4449999999999,371.8794090230825,1131.557,1085.705,586.7075468342147,781.8256944444445,0.01021938862862369,0.6240604754121439,-2800140,1
user1141@bank,1183.4940000000001,1364.065,518.0570425949466,865.5966666666667,812.29,631.5682110278765,751.75,0.01328462304882099,0.2782820324959484,2016000,0
user1142@bank,970.2916666666666,919.005,613.1915095159294,377.40333333333336,317.79,242.36243960922107,781.2916666666666,0.015339547270306259,0.8420434349403995,-11138400,0
user1143@bank,1251.6454545454546,1500.89,813.648705921218,685.0366666666665,842.63,508.91087910032604,768.5416666666666,0.014294222751637881,1.6686698011269427,-1054800,0
user1144@bank,944.7666666666667,1127.33,501.8693662448427,413.2066666666667,175.08,435.14075990802485,743.625,0.012086620782272956,2.2154531173695493,3488400,0
user1145@bank,780.72,712.7249999999999,491.9456488271849,1137.5208333333333,1090.915,478.6025324641112,776.4972222222223,0.010289425828602459,0.8662200319020955,1537440,1
user1146@bank,1356.882,1490.68,517.9591461324168,1009.3083333333334,978.925,618.6646133864992,776.375,0.012863804470172054,0.7924733927103808,-15483600,0
user1147@bank,980.4883333333333,1176.545,580.7070643594494,1042.3546153846155,936.91,603.9674959882,675.9166666666666,0.017727440600763266,0.41318951653309594,1389600,0
user1148@bank,829.6311111111112,835.12,589.9991233562225,656.8666666666667,450.84999999999997,647.4982339641296,739.5833333333334,0.01215258242376505,0.8297878806001402,-11527200,0
user1149@bank,1248.3971428571429,1276.25,524.581308597314,1369.5027272727273,1362.94,507.61054674013434,789.125,0.017718715393133997,0.8975666675380357,-1429200,1
user114@bank,817.337,904.685,451.0241755050388,809.8075,885.2149999999999,541.6189216928395,766.7916666666666,0.013024366418841917,0.35891245714702263,-5929200,1
user1150@bank,791.8746153846153,668.81,616.9306607663374,1377.7172142857144,1299.13,959.9227083795106,721.2083333333334,0.018000346160503087,0.2233622376099744,4570860,1
user1151@bank,1122.506153846154,1400.26,601.0758778298914,1362.0354545454545,1615.06,484.4899145568179,786.4895833333334,0.01650815486977341,0.9649601958956773,-1381500,1
user1152@bank,1137.53,1437.1950000000002,602.4223409893402,1129.2922222222223,1227.42,530.3072805171022,793.15625,0.017628772675402353,1.0868931661441787,-15414300,1
user1153@bank,810.8966666666666,653.24,485.1489443459607,730.6585714285713,790.47,454.4476701238025,779.4166666666666,0.011532301121195942,0.5136462010601935,-12394800,0
user1154@bank,1203.5333333333333,1376.6,535.8843599369178,869.0633333333334,583.26,595.2682146322909,701.125,0.012818230372084743,0.45986291701809656,6476400,0
user1155@bank,826.1466666666666,735.46,521.9975325670233,1147.6781818181817,1164.07,558.2930691459133,756.75,0.01583635763774332,1.3953214620388885,1627200,0
user1156@bank,1280.3387500000001,1259.4050000000002,417.61182798101265,1015.77375,964.065,433.9428648348437,765.5416666666666,0.010436484209381964,1.2739057282451867,810000,0
user1157@bank,981.082,938.815,540.9862343042257,653.9857142857143,687.9,411.59006251597566,721.5833333333334,0.013839234229039326,1.8594595746922788,2264400,0
